,sale_date,item_name,item_tags,item_price,item_quantity,store_location,customer_gender,customer_age,customer_email,customer_satisfaction,coupon_used,purchase_method
4693,2014-09-09 17:53:36.383,"['pens', 'notepad', 'printer paper', 'laptop', 'binder', 'backpack', 'envelopes']","[['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school'], ['office', 'stationary'], ['electronics', 'school', 'office'], ['school', 'general', 'organization'], ['school', 'travel', 'kids'], ['stationary', 'office', 'general']]","[Decimal128('42.91'), Decimal128('26.2'), Decimal128('45.98'), Decimal128('558.89'), Decimal128('24.63'), Decimal128('198.62'), Decimal128('5.91')]","[3, 2, 10, 3, 3, 5, 8]",Denver,F,46,rozuba@cozco.tf,1,False,In store
4694,2017-10-28 02:34:49.366,['notepad'],"[['office', 'writing', 'school']]",[Decimal128('8.85')],[2],Denver,F,50,dujum@kepiw.ge,5,False,In store
4695,2015-01-04 15:50:35.322,"['envelopes', 'printer paper', 'binder', 'envelopes']","[['stationary', 'office', 'general'], ['office', 'stationary'], ['school', 'general', 'organization'], ['stationary', 'office', 'general']]","[Decimal128('24.03'), Decimal128('25.03'), Decimal128('17.48'), Decimal128('23.75')]","[1, 3, 3, 5]",New York,M,73,ugiponum@muemdi.co.uk,3,False,In store
4696,2013-04-29 21:50:26.527,"['laptop', 'envelopes', 'binder', 'pens', 'notepad', 'envelopes', 'notepad', 'backpack', 'pens', 'binder']","[['electronics', 'school', 'office'], ['stationary', 'office', 'general'], ['school', 'general', 'organization'], ['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school'], ['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['school', 'travel', 'kids'], ['writing', 'office', 'school', 'stationary'], ['school', 'general', 'organization']]","[Decimal128('1348.63'), Decimal128('17.54'), Decimal128('10.4'), Decimal128('8.94'), Decimal128('35.46'), Decimal128('13.61'), Decimal128('23.55'), Decimal128('160.53'), Decimal128('49.32'), Decimal128('24.01')]","[4, 3, 1, 5, 4, 1, 5, 4, 5, 10]",Seattle,F,18,cog@icvo.hr,5,False,Online
4697,2017-09-05 08:46:12.837,"['binder', 'binder', 'backpack', 'envelopes', 'notepad', 'pens', 'printer paper', 'laptop', 'envelopes', 'notepad']","[['school', 'general', 'organization'], ['school', 'general', 'organization'], ['school', 'travel', 'kids'], ['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary'], ['office', 'stationary'], ['electronics', 'school', 'office'], ['stationary', 'office', 'general'], ['office', 'writing', 'school']]","[Decimal128('27.37'), Decimal128('22.48'), Decimal128('196.26'), Decimal128('18.28'), Decimal128('6.69'), Decimal128('79.06'), Decimal128('34.63'), Decimal128('1580.15'), Decimal128('19.53'), Decimal128('36.64')]","[5, 2, 1, 10, 2, 4, 9, 4, 2, 2]",Seattle,F,20,atigo@vuwem.mk,5,False,Online
4698,2016-09-06 20:51:28.437,"['binder', 'backpack', 'laptop', 'notepad', 'notepad']","[['school', 'general', 'organization'], ['school', 'travel', 'kids'], ['electronics', 'school', 'office'], ['office', 'writing', 'school'], ['office', 'writing', 'school']]","[Decimal128('13.56'), Decimal128('197.78'), Decimal128('907.43'), Decimal128('26.72'), Decimal128('23.77')]","[1, 1, 3, 5, 1]",London,M,52,wapomrol@ki.mm,5,False,In store
4699,2013-04-14 17:00:29.907,"['notepad', 'printer paper', 'envelopes', 'laptop', 'pens', 'pens', 'binder', 'envelopes', 'binder']","[['office', 'writing', 'school'], ['office', 'stationary'], ['stationary', 'office', 'general'], ['electronics', 'school', 'office'], ['writing', 'office', 'school', 'stationary'], ['writing', 'office', 'school', 'stationary'], ['school', 'general', 'organization'], ['stationary', 'office', 'general'], ['school', 'general', 'organization']]","[Decimal128('24.18'), Decimal128('33.33'), Decimal128('11.86'), Decimal128('710.07'), Decimal128('70.11'), Decimal128('28.41'), Decimal128('11.32'), Decimal128('8.08'), Decimal128('13.66')]","[4, 9, 10, 4, 4, 1, 7, 1, 4]",Denver,F,57,hafaspe@dut.pm,5,False,Online
4700,2016-07-11 06:22:44.138,"['notepad', 'envelopes', 'printer paper', 'backpack', 'pens', 'laptop', 'binder', 'notepad']","[['office', 'writing', 'school'], ['stationary', 'office', 'general'], ['office', 'stationary'], ['school', 'travel', 'kids'], ['writing', 'office', 'school', 'stationary'], ['electronics', 'school', 'office'], ['school', 'general', 'organization'], ['office', 'writing', 'school']]","[Decimal128('13.3'), Decimal128('23.98'), Decimal128('27.52'), Decimal128('127.4'), Decimal128('36.83'), Decimal128('1043.99'), Decimal128('19.23'), Decimal128('36.19')]","[5, 1, 9, 4, 1, 5, 9, 5]",Austin,F,32,baadu@beraj.co,4,False,In store
4701,2013-06-25 18:45:47.729,"['backpack', 'binder', 'printer paper']","[['school', 'travel', 'kids'], ['school', 'general', 'organization'], ['office', 'stationary']]","[Decimal128('194.94'), Decimal128('26.27'), Decimal128('24.04')]","[4, 1, 9]",Austin,M,45,ufo@eti.cv,4,False,Online
4702,2016-03-07 22:21:58.536,"['binder', 'binder', 'notepad', 'backpack']","[['school', 'general', 'organization'], ['school', 'general', 'organization'], ['office', 'writing', 'school'], ['school', 'travel', 'kids']]","[Decimal128('23.89'), Decimal128('22.05'), Decimal128('16.8'), Decimal128('53.78')]","[9, 1, 3, 2]",London,M,54,taswavkic@daez.eh,5,False,Online
4703,2017-06-06 17:33:59.988,"['printer paper', 'laptop', 'envelopes', 'notepad']","[['office', 'stationary'], ['electronics', 'school', 'office'], ['stationary', 'office', 'general'], ['office', 'writing', 'school']]","[Decimal128('17.47'), Decimal128('1568.87'), Decimal128('20.94'), Decimal128('33.85')]","[4, 3, 10, 4]",San Diego,M,38,pu@bejeem.tr,3,False,In store
4704,2013-10-20 02:37:06.109,"['printer paper', 'binder', 'notepad', 'backpack']","[['office', 'stationary'], ['school', 'general', 'organization'], ['office', 'writing', 'school'], ['school', 'travel', 'kids']]","[Decimal128('41.07'), Decimal128('11.24'), Decimal128('28.19'), Decimal128('165.93')]","[8, 7, 4, 3]",London,F,47,mej@zemo.gy,4,True,In store
4705,2015-06-05 10:42:32.170,"['binder', 'notepad', 'notepad', 'backpack', 'pens', 'envelopes', 'notepad', 'pens', 'laptop']","[['school', 'general', 'organization'], ['office', 'writing', 'school'], ['office', 'writing', 'school'], ['school', 'travel', 'kids'], ['writing', 'office', 'school', 'stationary'], ['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary'], ['electronics', 'school', 'office']]","[Decimal128('14.25'), Decimal128('23.97'), Decimal128('20.73'), Decimal128('110.32'), Decimal128('34.1'), Decimal128('20.34'), Decimal128('19.99'), Decimal128('25'), Decimal128('668.79')]","[6, 3, 1, 1, 4, 6, 4, 4, 4]",Denver,F,43,konim@kogon.fj,4,True,Online
4706,2017-05-20 14:18:37.043,"['binder', 'envelopes', 'binder', 'pens']","[['school', 'general', 'organization'], ['stationary', 'office', 'general'], ['school', 'general', 'organization'], ['writing', 'office', 'school', 'stationary']]","[Decimal128('23.89'), Decimal128('13.45'), Decimal128('25.91'), Decimal128('52.57')]","[5, 4, 10, 4]",Denver,M,49,veju@fagabpal.ba,3,False,Online
4707,2013-11-12 02:16:40.817,"['notepad', 'pens']","[['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary']]","[Decimal128('7.59'), Decimal128('28.34')]","[3, 1]",London,F,31,po@ro.jp,3,False,Online
4708,2017-06-15 11:20:30.187,['pens'],"[['writing', 'office', 'school', 'stationary']]",[Decimal128('37.22')],[1],Austin,F,46,culu@attir.ck,2,False,In store
4709,2013-05-10 20:22:45.760,['printer paper'],"[['office', 'stationary']]",[Decimal128('22.31')],[9],Seattle,F,65,daeza@cun.tp,4,False,Online
4710,2014-09-12 09:31:52.572,['binder'],"[['school', 'general', 'organization']]",[Decimal128('29.83')],[6],Seattle,M,64,uswol@rof.mc,5,False,In store
4711,2013-09-15 06:55:32.908,"['binder', 'notepad', 'printer paper', 'pens', 'backpack', 'envelopes', 'envelopes']","[['school', 'general', 'organization'], ['office', 'writing', 'school'], ['office', 'stationary'], ['writing', 'office', 'school', 'stationary'], ['school', 'travel', 'kids'], ['stationary', 'office', 'general'], ['stationary', 'office', 'general']]","[Decimal128('20.18'), Decimal128('23.71'), Decimal128('38.48'), Decimal128('39.45'), Decimal128('118.76'), Decimal128('16.97'), Decimal128('16.18')]","[5, 4, 8, 4, 3, 3, 8]",Austin,F,46,zebtawhul@piho.cv,5,False,In store
4712,2013-02-21 01:55:41.840,"['laptop', 'pens', 'binder']","[['electronics', 'school', 'office'], ['writing', 'office', 'school', 'stationary'], ['school', 'general', 'organization']]","[Decimal128('881.06'), Decimal128('47.27'), Decimal128('26.94')]","[4, 4, 8]",Austin,M,37,wibpiova@bup.org,3,False,In store
4713,2013-07-12 17:07:12.109,"['pens', 'binder', 'pens', 'envelopes', 'laptop', 'printer paper', 'backpack', 'envelopes', 'notepad', 'notepad']","[['writing', 'office', 'school', 'stationary'], ['school', 'general', 'organization'], ['writing', 'office', 'school', 'stationary'], ['stationary', 'office', 'general'], ['electronics', 'school', 'office'], ['office', 'stationary'], ['school', 'travel', 'kids'], ['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['office', 'writing', 'school']]","[Decimal128('45.66'), Decimal128('25.54'), Decimal128('71.86'), Decimal128('6.32'), Decimal128('837.53'), Decimal128('29.56'), Decimal128('99.83'), Decimal128('17.87'), Decimal128('26.91'), Decimal128('37.42')]","[3, 9, 4, 5, 5, 1, 4, 6, 5, 4]",New York,F,69,subawlu@je.me,4,False,In store
4714,2014-07-30 17:20:15.036,"['pens', 'binder', 'envelopes', 'notepad', 'backpack', 'laptop', 'printer paper']","[['writing', 'office', 'school', 'stationary'], ['school', 'general', 'organization'], ['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['school', 'travel', 'kids'], ['electronics', 'school', 'office'], ['office', 'stationary']]","[Decimal128('43.48'), Decimal128('27.4'), Decimal128('19.64'), Decimal128('19.67'), Decimal128('84.05'), Decimal128('590.51'), Decimal128('26.06')]","[1, 6, 10, 4, 3, 2, 10]",Austin,F,44,unafa@buj.kz,4,False,In store
4715,2015-09-17 03:53:54.783,"['backpack', 'binder', 'notepad', 'printer paper', 'binder']","[['school', 'travel', 'kids'], ['school', 'general', 'organization'], ['office', 'writing', 'school'], ['office', 'stationary'], ['school', 'general', 'organization']]","[Decimal128('48.13'), Decimal128('14.01'), Decimal128('26.98'), Decimal128('41.64'), Decimal128('17.54')]","[4, 10, 2, 5, 10]",New York,M,40,luhusum@ip.sd,5,False,In store
4716,2013-06-28 16:59:22.798,['envelopes'],"[['stationary', 'office', 'general']]",[Decimal128('24.25')],[7],Denver,M,23,jeteg@laojano.hr,4,False,In store
4717,2017-07-24 12:55:48.893,"['notepad', 'notepad', 'binder', 'envelopes', 'backpack', 'binder', 'envelopes', 'laptop', 'notepad', 'printer paper']","[['office', 'writing', 'school'], ['office', 'writing', 'school'], ['school', 'general', 'organization'], ['stationary', 'office', 'general'], ['school', 'travel', 'kids'], ['school', 'general', 'organization'], ['stationary', 'office', 'general'], ['electronics', 'school', 'office'], ['office', 'writing', 'school'], ['office', 'stationary']]","[Decimal128('30.88'), Decimal128('26.79'), Decimal128('16.25'), Decimal128('10.07'), Decimal128('179.48'), Decimal128('11.79'), Decimal128('16.87'), Decimal128('1314.53'), Decimal128('14.16'), Decimal128('10.22')]","[2, 5, 6, 8, 4, 10, 10, 3, 2, 2]",Austin,F,48,beficcej@huz.ve,2,True,In store
4718,2016-01-01 22:06:33.851,"['laptop', 'binder']","[['electronics', 'school', 'office'], ['school', 'general', 'organization']]","[Decimal128('1065.28'), Decimal128('28.03')]","[4, 10]",Denver,M,36,alo@eji.sy,4,False,In store
4719,2017-09-05 13:48:30.050,"['notepad', 'notepad', 'envelopes', 'notepad', 'pens', 'binder', 'envelopes', 'binder']","[['office', 'writing', 'school'], ['office', 'writing', 'school'], ['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary'], ['school', 'general', 'organization'], ['stationary', 'office', 'general'], ['school', 'general', 'organization']]","[Decimal128('34.07'), Decimal128('31.45'), Decimal128('16.92'), Decimal128('29.39'), Decimal128('76.79'), Decimal128('27.86'), Decimal128('16.97'), Decimal128('14.49')]","[1, 4, 2, 1, 5, 5, 4, 2]",Austin,F,42,ilu@fogok.sv,4,False,In store
4720,2016-07-12 20:52:20.661,"['binder', 'printer paper', 'notepad', 'pens', 'backpack', 'pens']","[['school', 'general', 'organization'], ['office', 'stationary'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary'], ['school', 'travel', 'kids'], ['writing', 'office', 'school', 'stationary']]","[Decimal128('10.07'), Decimal128('48.47'), Decimal128('32.39'), Decimal128('20.81'), Decimal128('42.67'), Decimal128('57.66')]","[3, 4, 3, 5, 2, 3]",Denver,M,23,la@ibocavud.lu,4,False,In store
4721,2013-03-10 18:01:41.198,"['envelopes', 'notepad']","[['stationary', 'office', 'general'], ['office', 'writing', 'school']]","[Decimal128('7.2'), Decimal128('25.64')]","[1, 3]",Seattle,M,71,orki@fedik.fm,5,False,Online
4722,2016-11-07 19:16:23.856,"['pens', 'notepad']","[['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school']]","[Decimal128('51.71'), Decimal128('9.48')]","[2, 3]",Denver,M,36,ofloko@fih.fo,3,False,In store
4723,2014-07-10 17:50:07.603,"['binder', 'notepad', 'pens', 'laptop', 'envelopes', 'printer paper', 'notepad']","[['school', 'general', 'organization'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary'], ['electronics', 'school', 'office'], ['stationary', 'office', 'general'], ['office', 'stationary'], ['office', 'writing', 'school']]","[Decimal128('24.84'), Decimal128('18.77'), Decimal128('70.64'), Decimal128('1314.97'), Decimal128('12.31'), Decimal128('13.96'), Decimal128('14.47')]","[6, 4, 3, 5, 10, 1, 2]",Seattle,M,65,uf@cebru.do,5,False,Phone
4724,2015-01-05 18:49:17.130,"['pens', 'envelopes']","[['writing', 'office', 'school', 'stationary'], ['stationary', 'office', 'general']]","[Decimal128('9.66'), Decimal128('10.15')]","[1, 7]",Austin,M,41,wagsovril@faigobi.ge,5,False,In store
4725,2017-05-05 10:22:36.881,"['notepad', 'pens', 'notepad', 'binder', 'laptop']","[['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school'], ['school', 'general', 'organization'], ['electronics', 'school', 'office']]","[Decimal128('16.11'), Decimal128('74.11'), Decimal128('26.97'), Decimal128('24.07'), Decimal128('1160.89')]","[3, 3, 5, 7, 4]",Denver,F,23,mihnic@zow.rw,2,False,Phone
4726,2016-09-03 00:23:55.274,"['notepad', 'envelopes', 'binder', 'laptop', 'notepad']","[['office', 'writing', 'school'], ['stationary', 'office', 'general'], ['school', 'general', 'organization'], ['electronics', 'school', 'office'], ['office', 'writing', 'school']]","[Decimal128('10.95'), Decimal128('7.19'), Decimal128('17.65'), Decimal128('1491.76'), Decimal128('26.64')]","[2, 10, 5, 4, 4]",Seattle,M,54,ma@mugobe.tr,4,True,Online
4727,2013-10-25 13:14:22.197,"['binder', 'pens', 'binder', 'notepad', 'pens', 'notepad', 'envelopes', 'envelopes', 'backpack']","[['school', 'general', 'organization'], ['writing', 'office', 'school', 'stationary'], ['school', 'general', 'organization'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school'], ['stationary', 'office', 'general'], ['stationary', 'office', 'general'], ['school', 'travel', 'kids']]","[Decimal128('23.9'), Decimal128('12.66'), Decimal128('14.1'), Decimal128('5.06'), Decimal128('59.14'), Decimal128('31.72'), Decimal128('7.66'), Decimal128('5.46'), Decimal128('108.38')]","[3, 3, 5, 4, 3, 5, 3, 5, 5]",London,M,27,maal@rahog.pn,4,False,Online
4728,2016-05-03 16:26:21.243,"['backpack', 'notepad']","[['school', 'travel', 'kids'], ['office', 'writing', 'school']]","[Decimal128('119.52'), Decimal128('12.13')]","[5, 3]",Denver,F,57,uwubi@gop.ci,1,True,Online
4729,2017-03-02 13:48:45.345,"['envelopes', 'pens', 'pens', 'notepad']","[['stationary', 'office', 'general'], ['writing', 'office', 'school', 'stationary'], ['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school']]","[Decimal128('19.84'), Decimal128('7.25'), Decimal128('14.67'), Decimal128('16.64')]","[5, 1, 1, 1]",Seattle,F,47,dogbu@ti.kg,5,False,Online
4730,2013-02-04 08:12:59.540,"['pens', 'pens', 'backpack', 'notepad']","[['writing', 'office', 'school', 'stationary'], ['writing', 'office', 'school', 'stationary'], ['school', 'travel', 'kids'], ['office', 'writing', 'school']]","[Decimal128('9.81'), Decimal128('11.45'), Decimal128('175.28'), Decimal128('38.96')]","[4, 2, 2, 2]",Seattle,M,33,caremlo@hef.md,4,False,In store
4731,2016-09-30 04:58:52.091,"['backpack', 'binder', 'binder', 'envelopes', 'notepad', 'pens', 'printer paper', 'notepad']","[['school', 'travel', 'kids'], ['school', 'general', 'organization'], ['school', 'general', 'organization'], ['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary'], ['office', 'stationary'], ['office', 'writing', 'school']]","[Decimal128('176.38'), Decimal128('13.56'), Decimal128('26.33'), Decimal128('14.87'), Decimal128('26.61'), Decimal128('63.46'), Decimal128('27.94'), Decimal128('32.1')]","[5, 9, 1, 10, 1, 1, 8, 2]",New York,F,39,casherim@najuvoze.sh,5,False,In store
4732,2016-11-03 03:08:17.191,"['pens', 'backpack', 'notepad', 'envelopes', 'printer paper', 'binder', 'notepad', 'notepad', 'laptop']","[['writing', 'office', 'school', 'stationary'], ['school', 'travel', 'kids'], ['office', 'writing', 'school'], ['stationary', 'office', 'general'], ['office', 'stationary'], ['school', 'general', 'organization'], ['office', 'writing', 'school'], ['office', 'writing', 'school'], ['electronics', 'school', 'office']]","[Decimal128('51.36'), Decimal128('162.37'), Decimal128('11.28'), Decimal128('15.48'), Decimal128('45.28'), Decimal128('23.25'), Decimal128('20.54'), Decimal128('37.32'), Decimal128('409.28')]","[1, 5, 3, 7, 6, 4, 4, 1, 5]",Denver,M,46,daafvuz@bacijkag.il,5,False,In store
